date,product_name,product_id,season,is_holiday,is_weekend,demand,competitor_price,base_cost,selling_price,discount_pct,effective_price,units_sold,revenue,profit,profit_margin_pct
2022-08-08,Graphic Bundle Pro,0,2,0,0,48.22,32.03,8.0,30.31,0.0,30.31,5.0,151.55,111.55,73.61
2022-08-06,Logo Template Pack,1,2,0,1,47.12,16.54,5.0,17.55,12.24,15.4,7.0,107.81,72.81,67.54
2022-08-07,Mockup Studio Kit,2,2,0,1,45.34,36.46,10.0,37.0,11.96,32.57,7.0,228.02,158.02,69.3
2022-08-08,Social Media Pack,3,2,0,0,27.13,14.47,4.0,13.36,19.98,10.69,5.0,53.45,33.45,62.58
2022-08-08,UI Component Set,4,2,0,0,51.13,53.45,12.0,51.45,0.0,51.45,4.0,205.8,157.8,76.68
2022-08-10,Graphic Bundle Pro,0,2,0,0,37.03,34.36,8.0,30.18,0.0,30.18,3.0,90.54,66.54,73.49
2022-08-14,Logo Template Pack,1,2,0,1,43.87,15.42,5.0,16.74,12.49,14.65,7.0,102.54,67.54,65.87
2022-08-11,Mockup Studio Kit,2,2,0,0,36.89,43.97,10.0,39.44,0.0,39.44,4.0,157.76,117.76,74.65
2022-08-14,Social Media Pack,3,2,0,1,57.11,12.04,4.0,13.95,10.92,12.43,9.0,111.84,75.84,67.81
2022-08-14,UI Component Set,4,2,0,1,56.51,38.14,12.0,44.85,10.08,40.33,7.0,282.3,198.3,70.24
2022-08-15,Graphic Bundle Pro,0,2,0,0,26.05,34.85,8.0,29.15,11.25,25.87,4.0,103.48,71.48,69.08
2022-08-16,Logo Template Pack,1,2,0,0,26.67,23.58,5.0,19.52,7.16,18.12,3.0,54.37,39.37,72.41
2022-08-19,Mockup Studio Kit,2,2,0,0,36.63,40.7,10.0,37.76,0.0,37.76,3.0,113.28,83.28,73.52
2022-08-19,Social Media Pack,3,2,0,0,30.88,17.64,4.0,15.17,0.0,15.17,3.0,45.51,33.51,73.63
2022-08-18,UI Component Set,4,2,0,0,54.05,41.28,12.0,45.93,2.2,44.92,5.0,224.6,164.6,73.29
2022-08-20,Graphic Bundle Pro,0,2,0,1,40.42,23.23,8.0,25.0,5.92,23.52,7.0,164.64,108.64,65.99
2022-08-24,Logo Template Pack,1,2,0,0,38.48,19.52,5.0,18.38,0.0,18.38,4.0,73.52,53.52,72.8
2022-08-24,Mockup Studio Kit,2,2,0,0,16.67,33.72,10.0,31.16,16.27,26.09,4.0,104.36,64.36,61.67
2022-08-24,Social Media Pack,3,2,0,0,35.2,12.7,4.0,12.96,12.35,11.36,6.0,68.16,44.16,64.79
2022-08-26,UI Component Set,4,2,0,0,33.13,48.84,12.0,45.61,0.0,45.61,4.0,182.44,134.44,73.69
2022-08-28,Graphic Bundle Pro,0,2,0,1,61.5,35.67,8.0,33.67,0.0,33.67,4.0,134.68,102.68,76.24
2022-08-28,Logo Template Pack,1,2,0,1,44.22,21.93,5.0,20.03,0.0,20.03,4.0,80.12,60.12,75.04
2022-08-27,Mockup Studio Kit,2,2,0,1,67.64,44.49,10.0,44.5,0.4,44.32,5.0,221.61,171.61,77.44
2022-08-31,Social Media Pack,3,2,0,0,33.18,14.7,4.0,13.84,0.0,13.84,4.0,55.36,39.36,71.1
2022-08-31,UI Component Set,4,2,0,0,28.17,47.14,12.0,43.79,9.06,39.82,4.0,159.29,111.29,69.87
2022-08-29,Graphic Bundle Pro,0,2,0,0,31.77,22.8,8.0,23.78,0.02,23.78,4.0,95.1,63.1,66.35
2022-08-31,Logo Template Pack,1,2,0,0,40.78,16.05,5.0,16.82,13.35,14.57,7.0,102.02,67.02,65.69
2022-09-04,Mockup Studio Kit,2,3,0,1,62.51,33.87,10.0,38.39,8.79,35.02,7.0,245.11,175.11,71.44
2022-09-03,Social Media Pack,3,3,0,1,68.33,12.07,4.0,14.63,3.1,14.18,7.0,99.24,71.24,71.79
2022-09-04,UI Component Set,4,3,0,1,47.62,45.38,12.0,46.72,5.41,44.19,5.0,220.96,160.96,72.85
2022-09-03,Graphic Bundle Pro,0,3,0,1,64.32,31.49,8.0,31.91,3.08,30.93,6.0,185.56,137.56,74.13
2022-09-04,Logo Template Pack,1,3,0,1,35.04,15.46,5.0,16.09,9.29,14.6,5.0,72.98,47.98,65.74
2022-09-09,Mockup Studio Kit,2,3,0,0,46.13,46.83,10.0,42.31,0.0,42.31,4.0,169.24,129.24,76.36
2022-09-06,Social Media Pack,3,3,0,0,47.73,13.92,4.0,14.32,14.23,12.28,7.0,85.98,57.98,67.43
2022-09-11,UI Component Set,4,3,0,1,50.21,63.12,12.0,56.1,0.0,56.1,3.0,168.3,132.3,78.61
2022-09-10,Graphic Bundle Pro,0,3,0,1,50.14,28.09,8.0,28.56,8.77,26.06,6.0,156.33,108.33,69.3
2022-09-11,Logo Template Pack,1,3,0,1,63.4,15.33,5.0,18.18,12.99,15.82,8.0,126.55,86.55,68.39
2022-09-12,Mockup Studio Kit,2,3,0,0,54.15,42.83,10.0,41.56,0.0,41.56,5.0,207.8,157.8,75.94
2022-09-12,Social Media Pack,3,3,0,0,38.65,13.97,4.0,13.8,0.0,13.8,5.0,69.0,49.0,71.01
2022-09-16,UI Component Set,4,3,0,0,45.61,51.69,12.0,49.48,0.0,49.48,4.0,197.92,149.92,75.75
2022-09-15,Graphic Bundle Pro,0,3,0,0,45.11,23.26,8.0,25.56,2.49,24.92,6.0,149.54,101.54,67.9
2022-09-18,Logo Template Pack,1,3,0,1,51.89,22.15,5.0,20.72,0.0,20.72,4.0,82.88,62.88,75.87
2022-09-16,Mockup Studio Kit,2,3,0,0,49.33,42.06,10.0,40.43,0.0,40.43,5.0,202.15,152.15,75.27
2022-09-20,Social Media Pack,3,3,0,0,42.5,18.87,4.0,16.49,0.0,16.49,3.0,49.47,37.47,75.74
2022-09-17,UI Component Set,4,3,0,1,48.45,55.09,12.0,51.74,0.0,51.74,5.0,258.7,198.7,76.81
2022-09-18,Graphic Bundle Pro,0,3,0,1,32.81,29.67,8.0,27.34,0.0,27.34,4.0,109.36,77.36,70.74
2022-09-19,Logo Template Pack,1,3,0,0,46.88,17.71,5.0,18.12,13.18,15.73,8.0,125.85,85.85,68.22
2022-09-24,Mockup Studio Kit,2,3,0,1,50.56,45.87,10.0,42.52,0.0,42.52,3.0,127.56,97.56,76.48
2022-09-23,Social Media Pack,3,3,0,0,53.92,19.2,4.0,17.34,0.0,17.34,4.0,69.36,53.36,76.93
2022-09-26,UI Component Set,4,3,0,0,42.63,46.84,12.0,46.48,0.0,46.48,3.0,139.44,103.44,74.18
2022-09-23,Graphic Bundle Pro,0,3,0,0,53.75,30.75,8.0,30.31,0.0,30.31,4.0,121.24,89.24,73.61
2022-09-27,Logo Template Pack,1,3,0,0,14.2,18.61,5.0,16.08,6.78,14.99,3.0,44.97,29.97,66.64
2022-09-28,Mockup Studio Kit,2,3,0,0,46.96,35.77,10.0,36.91,13.12,32.07,7.0,224.47,154.47,68.82
2022-09-30,Social Media Pack,3,3,0,0,53.24,12.6,4.0,13.99,10.02,12.59,7.0,88.12,60.12,68.23
2022-09-29,UI Component Set,4,3,0,0,43.21,49.19,12.0,47.76,0.0,47.76,5.0,238.8,178.8,74.87
2022-10-02,Graphic Bundle Pro,0,3,0,1,62.81,27.24,8.0,29.61,1.45,29.18,7.0,204.26,148.26,72.58
2022-09-30,Logo Template Pack,1,3,0,0,49.13,24.43,5.0,21.65,0.0,21.65,4.0,86.6,66.6,76.91
2022-10-02,Mockup Studio Kit,2,3,0,1,59.14,38.45,10.0,40.15,6.47,37.55,7.0,262.87,192.87,73.37
2022-10-04,Social Media Pack,3,3,0,0,31.86,19.16,4.0,15.99,0.0,15.99,3.0,47.97,35.97,74.98
2022-10-03,UI Component Set,4,3,0,0,44.58,37.97,12.0,42.42,14.04,36.46,7.0,255.25,171.25,67.09
2022-10-06,Graphic Bundle Pro,0,3,0,0,66.09,24.23,8.0,28.48,8.02,26.2,8.0,209.57,145.57,69.46
2022-10-08,Logo Template Pack,1,3,0,1,50.26,14.91,5.0,16.97,14.53,14.5,9.0,130.54,85.54,65.53
2022-10-07,Mockup Studio Kit,2,3,0,0,47.32,49.94,10.0,44.05,0.0,44.05,4.0,176.2,136.2,77.3
2022-10-09,Social Media Pack,3,3,0,1,40.01,19.3,4.0,16.55,0.0,16.55,4.0,66.2,50.2,75.83
2022-10-11,UI Component Set,4,3,0,0,40.54,58.2,12.0,51.75,0.0,51.75,4.0,207.0,159.0,76.81
2022-10-09,Graphic Bundle Pro,0,3,0,1,72.15,32.99,8.0,33.56,7.24,31.13,6.0,186.78,138.78,74.3
2022-10-11,Logo Template Pack,1,3,0,0,24.54,18.34,5.0,16.74,6.35,15.68,3.0,47.03,32.03,68.11
2022-10-12,Mockup Studio Kit,2,3,0,0,35.08,42.38,10.0,38.36,0.0,38.36,3.0,115.08,85.08,73.93
2022-10-14,Social Media Pack,3,3,0,0,23.91,19.3,4.0,15.58,8.28,14.29,3.0,42.87,30.87,72.01
2022-10-15,UI Component Set,4,3,0,1,63.65,38.07,12.0,46.21,2.3,45.15,7.0,316.03,232.03,73.42
2022-10-17,Graphic Bundle Pro,0,3,0,0,50.28,36.3,8.0,32.68,0.0,32.68,4.0,130.72,98.72,75.52
2022-10-17,Logo Template Pack,1,3,0,0,40.31,20.71,5.0,19.12,0.0,19.12,3.0,57.36,42.36,73.85
2022-10-18,Mockup Studio Kit,2,3,0,0,62.43,31.19,10.0,37.03,3.39,35.77,8.0,286.2,206.2,72.05
2022-10-19,Social Media Pack,3,3,0,0,41.66,15.71,4.0,14.85,0.0,14.85,4.0,59.4,43.4,73.06
2022-10-21,UI Component Set,4,3,0,0,48.92,54.88,12.0,51.73,0.0,51.73,5.0,258.65,198.65,76.8
2022-10-22,Graphic Bundle Pro,0,3,0,1,65.08,36.69,8.0,34.59,0.0,34.59,4.0,138.36,106.36,76.87
2022-10-20,Logo Template Pack,1,3,0,0,24.98,19.68,5.0,17.44,12.62,15.24,3.0,45.72,30.72,67.19
2022-10-21,Mockup Studio Kit,2,3,0,0,53.14,38.3,10.0,39.14,1.0,38.75,5.0,193.74,143.74,74.19
2022-10-25,Social Media Pack,3,3,0,0,45.19,11.67,4.0,13.05,14.72,11.13,8.0,89.03,57.03,64.06
2022-10-24,UI Component Set,4,3,0,0,39.33,58.91,12.0,51.86,0.0,51.86,3.0,155.58,119.58,76.86
2022-10-27,Graphic Bundle Pro,0,3,0,0,59.06,31.93,8.0,31.52,0.0,31.52,6.0,189.12,141.12,74.62
2022-10-27,Logo Template Pack,1,3,0,0,51.82,21.27,5.0,20.27,0.0,20.27,4.0,81.08,61.08,75.33
2022-10-28,Mockup Studio Kit,2,3,0,0,47.15,46.67,10.0,42.39,0.0,42.39,4.0,169.56,129.56,76.41
2022-10-26,Social Media Pack,3,3,0,0,26.55,17.4,4.0,14.79,6.97,13.76,4.0,55.04,39.04,70.93
2022-10-30,UI Component Set,4,3,0,1,30.12,60.86,12.0,51.03,0.0,51.03,3.0,153.09,117.09,76.48
2022-10-30,Graphic Bundle Pro,0,3,0,1,47.34,24.9,8.0,26.64,4.37,25.48,6.0,152.85,104.85,68.6
2022-10-29,Logo Template Pack,1,3,0,1,58.93,21.65,5.0,21.0,0.0,21.0,5.0,105.0,80.0,76.19
2022-11-02,Mockup Studio Kit,2,3,0,0,57.63,35.12,10.0,38.25,4.62,36.48,6.0,218.9,158.9,72.59
2022-11-01,Social Media Pack,3,3,0,0,40.08,11.83,4.0,12.82,7.22,11.89,6.0,71.37,47.37,66.37
2022-11-03,UI Component Set,4,3,0,0,40.46,58.86,12.0,52.06,0.0,52.06,3.0,156.18,120.18,76.95
2022-11-05,Graphic Bundle Pro,0,3,0,1,78.16,29.21,8.0,32.37,5.88,30.47,6.0,182.8,134.8,73.74
2022-11-07,Logo Template Pack,1,3,0,0,61.98,15.62,5.0,18.22,6.58,17.02,8.0,136.17,96.17,70.62
2022-11-07,Mockup Studio Kit,2,3,0,0,30.13,45.62,10.0,39.21,0.0,39.21,3.0,117.63,87.63,74.5
2022-11-06,Social Media Pack,3,3,0,1,42.43,19.49,4.0,16.79,0.0,16.79,2.0,33.58,25.58,76.18
2022-11-08,UI Component Set,4,3,0,0,52.92,58.08,12.0,54.11,0.0,54.11,5.0,270.55,210.55,77.82
2022-11-10,Graphic Bundle Pro,0,3,0,0,25.96,29.63,8.0,26.53,11.11,23.58,4.0,94.33,62.33,66.08
2022-11-08,Logo Template Pack,1,3,0,0,41.08,15.39,5.0,16.52,3.38,15.96,6.0,95.77,65.77,68.67
2022-11-09,Mockup Studio Kit,2,3,0,0,74.66,48.34,10.0,47.52,0.0,47.52,6.0,285.12,225.12,78.96
2022-11-14,Social Media Pack,3,3,0,0,54.99,16.25,4.0,15.92,0.0,15.92,5.0,79.6,59.6,74.87
2022-11-13,UI Component Set,4,3,0,1,75.49,41.33,12.0,50.16,2.93,48.69,7.0,340.83,256.83,75.35
2022-11-13,Graphic Bundle Pro,0,3,0,1,63.54,35.05,8.0,33.6,0.0,33.6,5.0,168.0,128.0,76.19
2022-11-16,Logo Template Pack,1,3,0,0,69.18,17.02,5.0,19.47,13.7,16.8,9.0,151.22,106.22,70.24
2022-11-14,Mockup Studio Kit,2,3,0,0,38.78,34.3,10.0,34.9,4.14,33.46,5.0,167.28,117.28,70.11
2022-11-17,Social Media Pack,3,3,0,0,34.66,13.34,4.0,13.25,0.0,13.25,4.0,53.0,37.0,69.81
2022-11-17,UI Component Set,4,3,0,0,56.5,59.26,12.0,55.4,0.0,55.4,4.0,221.6,173.6,78.34
2022-11-20,Graphic Bundle Pro,0,3,0,1,40.43,22.37,8.0,24.58,3.12,23.81,6.0,142.88,94.88,66.41
2022-11-18,Logo Template Pack,1,3,0,0,47.06,18.38,5.0,18.47,11.21,16.4,5.0,82.0,57.0,69.51
2022-11-20,Mockup Studio Kit,2,3,0,1,61.38,39.53,10.0,41.04,12.93,35.73,7.0,250.13,180.13,72.01
2022-11-20,Social Media Pack,3,3,0,1,73.33,14.65,4.0,16.22,6.05,15.24,7.0,106.67,78.67,73.75
2022-11-21,UI Component Set,4,3,0,0,53.13,39.39,12.0,44.81,7.02,41.66,6.0,249.99,177.99,71.2
2022-11-23,Graphic Bundle Pro,0,3,0,0,74.18,26.37,8.0,30.49,11.94,26.85,8.0,214.8,150.8,70.2
2022-11-25,Logo Template Pack,1,3,1,0,98.27,16.91,5.0,21.62,2.03,21.18,8.0,169.45,129.45,76.39
2022-11-28,Mockup Studio Kit,2,3,0,0,98.64,47.41,10.0,50.79,5.99,47.75,6.0,286.49,226.49,79.06
2022-11-25,Social Media Pack,3,3,1,0,100.0,12.99,4.0,17.0,13.76,14.66,11.0,161.27,117.27,72.72
2022-11-26,UI Component Set,4,3,1,1,100.0,38.11,12.0,53.35,13.01,46.41,10.0,464.09,344.09,74.14
2022-11-27,Graphic Bundle Pro,0,3,0,1,70.13,34.2,8.0,33.93,0.0,33.93,6.0,203.58,155.58,76.42
2022-12-01,Logo Template Pack,1,0,0,0,65.24,23.41,5.0,22.36,0.0,22.36,5.0,111.8,86.8,77.64
2022-12-03,Mockup Studio Kit,2,0,0,1,36.85,31.78,10.0,33.34,3.58,32.15,5.0,160.73,110.73,68.89
2022-12-03,Social Media Pack,3,0,0,1,86.01,14.51,4.0,16.92,11.8,14.92,8.0,119.39,87.39,73.2
2022-12-04,UI Component Set,4,0,0,1,65.84,50.85,12.0,53.03,2.83,51.53,6.0,309.18,237.18,76.71
2022-12-03,Graphic Bundle Pro,0,0,0,1,75.46,36.39,8.0,35.65,0.0,35.65,6.0,213.9,165.9,77.56
2022-12-04,Logo Template Pack,1,0,0,1,94.83,24.56,5.0,25.19,1.41,24.83,6.0,149.01,119.01,79.87
2022-12-05,Mockup Studio Kit,2,0,0,0,59.95,46.15,10.0,44.13,0.0,44.13,5.0,220.65,170.65,77.34
2022-12-08,Social Media Pack,3,0,0,0,62.6,17.6,4.0,17.06,0.0,17.06,4.0,68.24,52.24,76.55
2022-12-10,UI Component Set,4,0,0,1,77.75,59.11,12.0,59.49,0.37,59.27,5.0,296.35,236.35,79.75
2022-12-11,Graphic Bundle Pro,0,0,0,1,85.52,22.63,8.0,29.94,5.22,28.38,9.0,255.39,183.39,71.81
2022-12-11,Logo Template Pack,1,0,0,1,68.62,24.13,5.0,22.98,0.0,22.98,5.0,114.9,89.9,78.24
2022-12-10,Mockup Studio Kit,2,0,0,1,50.37,45.25,10.0,42.18,0.0,42.18,4.0,168.72,128.72,76.29
2022-12-13,Social Media Pack,3,0,0,0,58.99,17.68,4.0,16.88,0.0,16.88,6.0,101.28,77.28,76.3
2022-12-14,UI Component Set,4,0,0,0,40.5,55.88,12.0,50.58,0.0,50.58,4.0,202.32,154.32,76.28
2022-12-13,Graphic Bundle Pro,0,0,0,0,54.39,29.34,8.0,29.68,6.74,27.68,6.0,166.08,118.08,71.1
2022-12-14,Logo Template Pack,1,0,0,0,47.59,17.9,5.0,18.27,8.68,16.68,6.0,100.1,70.1,70.03
2022-12-15,Mockup Studio Kit,2,0,0,0,55.68,49.02,10.0,44.9,0.0,44.9,4.0,179.6,139.6,77.73
2022-12-19,Social Media Pack,3,0,0,0,67.28,12.24,4.0,14.66,1.07,14.5,8.0,116.03,84.03,72.42
2022-12-16,UI Component Set,4,0,0,0,59.68,59.04,12.0,55.92,0.0,55.92,4.0,223.68,175.68,78.54
2022-12-17,Graphic Bundle Pro,0,0,0,1,68.82,31.93,8.0,32.65,7.83,30.09,6.0,180.56,132.56,73.42
2022-12-21,Logo Template Pack,1,0,0,0,67.54,19.14,5.0,20.4,2.55,19.88,6.0,119.28,89.28,74.85
2022-12-22,Mockup Studio Kit,2,0,0,0,75.62,47.31,10.0,47.15,0.0,47.15,5.0,235.75,185.75,78.79
2022-12-21,Social Media Pack,3,0,0,0,46.24,11.89,4.0,13.22,11.48,11.7,7.0,81.92,53.92,65.82
2022-12-24,UI Component Set,4,0,0,1,59.64,44.7,12.0,48.74,8.53,44.58,8.0,356.66,260.66,73.08
2022-12-23,Graphic Bundle Pro,0,0,0,0,81.73,31.48,8.0,33.92,9.35,30.75,7.0,215.24,159.24,73.98
2022-12-24,Logo Template Pack,1,0,0,1,59.48,15.02,5.0,17.73,6.7,16.54,8.0,132.34,92.34,69.77
2022-12-27,Mockup Studio Kit,2,0,0,0,64.84,38.71,10.0,41.17,11.14,36.58,7.0,256.09,186.09,72.67
2022-12-25,Social Media Pack,3,0,1,1,100.0,16.36,4.0,18.68,13.92,16.08,8.0,128.64,96.64,75.12
2022-12-29,UI Component Set,4,0,0,0,40.6,56.63,12.0,50.97,0.0,50.97,4.0,203.88,155.88,76.46
2022-12-29,Graphic Bundle Pro,0,0,0,0,38.56,29.62,8.0,27.98,0.0,27.98,5.0,139.9,99.9,71.41
2022-12-30,Logo Template Pack,1,0,0,0,35.05,16.14,5.0,16.43,3.25,15.9,4.0,63.58,43.58,68.54
2022-12-31,Mockup Studio Kit,2,0,0,1,66.43,44.98,10.0,44.55,0.0,44.55,5.0,222.75,172.75,77.55
2022-12-30,Social Media Pack,3,0,0,0,53.3,19.01,4.0,17.2,0.0,17.2,4.0,68.8,52.8,76.74
2023-01-02,UI Component Set,4,0,0,0,30.38,47.86,12.0,44.58,0.0,44.58,4.0,178.32,130.32,73.08
2022-01-04,Graphic Bundle Pro,0,0,0,0,31.52,29.73,8.0,27.22,0.0,27.22,4.0,108.88,76.88,70.61
2022-01-04,Logo Template Pack,1,0,0,0,14.23,17.25,5.0,15.41,8.76,14.06,3.0,42.18,27.18,64.44
2022-01-07,Mockup Studio Kit,2,0,0,0,36.24,50.49,10.0,42.6,0.0,42.6,3.0,127.8,97.8,76.53
2022-01-05,Social Media Pack,3,0,0,0,33.13,12.93,4.0,12.95,7.93,11.92,5.0,59.62,39.62,66.45
2022-01-08,UI Component Set,4,0,0,1,48.86,63.31,12.0,55.93,0.0,55.93,3.0,167.79,131.79,78.54
2022-01-10,Graphic Bundle Pro,0,0,0,0,33.98,26.87,8.0,26.08,0.0,26.08,4.0,104.32,72.32,69.33
2022-01-11,Logo Template Pack,1,0,0,0,33.89,20.9,5.0,18.73,0.0,18.73,3.0,56.19,41.19,73.3
2022-01-11,Mockup Studio Kit,2,0,0,0,25.76,31.98,10.0,31.71,7.83,29.23,4.0,116.91,76.91,65.79
2022-01-12,Social Media Pack,3,0,0,0,14.41,17.51,4.0,14.12,13.31,12.24,2.0,24.48,16.48,67.32
2022-01-14,UI Component Set,4,0,0,0,32.49,44.16,12.0,43.15,0.0,43.15,4.0,172.6,124.6,72.19
2022-01-12,Graphic Bundle Pro,0,0,0,0,27.25,22.1,8.0,22.91,20.06,18.31,6.0,109.89,61.89,56.32
2022-01-13,Logo Template Pack,1,0,0,0,40.36,22.64,5.0,20.09,0.0,20.09,4.0,80.36,60.36,75.11
2022-01-15,Mockup Studio Kit,2,0,0,1,38.7,48.64,10.0,42.06,0.0,42.06,3.0,126.18,96.18,76.22
2022-01-17,Social Media Pack,3,0,0,0,29.0,17.23,4.0,14.86,13.99,12.78,3.0,38.34,26.34,68.7
2022-01-15,UI Component Set,4,0,0,1,40.6,49.61,12.0,47.46,0.0,47.46,5.0,237.3,177.3,74.72
2022-01-19,Graphic Bundle Pro,0,0,0,0,45.34,33.1,8.0,30.51,0.0,30.51,4.0,122.04,90.04,73.78
2022-01-18,Logo Template Pack,1,0,0,0,29.85,20.63,5.0,18.28,16.65,15.24,4.0,60.95,40.95,67.19
2022-01-19,Mockup Studio Kit,2,0,0,0,27.38,42.19,10.0,37.07,8.68,33.85,3.0,101.56,71.56,70.46
2022-01-22,Social Media Pack,3,0,0,1,26.59,14.66,4.0,13.43,7.65,12.4,3.0,37.21,25.21,67.75
2022-01-22,UI Component Set,4,0,0,1,47.82,37.23,12.0,42.69,13.87,36.77,7.0,257.38,173.38,67.36
2022-01-25,Graphic Bundle Pro,0,0,0,0,33.25,37.22,8.0,31.17,0.0,31.17,3.0,93.51,69.51,74.33
2022-01-23,Logo Template Pack,1,0,0,1,45.83,23.13,5.0,20.75,0.0,20.75,5.0,103.75,78.75,75.9
2022-01-27,Mockup Studio Kit,2,0,0,0,21.92,41.52,10.0,35.88,7.3,33.26,2.0,66.52,46.52,69.93
2022-01-27,Social Media Pack,3,0,0,0,17.7,15.15,4.0,13.14,12.65,11.48,2.0,22.96,14.96,65.16
2022-01-25,UI Component Set,4,0,0,0,22.99,46.69,12.0,42.55,7.62,39.31,3.0,117.92,81.92,69.47
2022-01-29,Graphic Bundle Pro,0,0,0,1,47.63,25.18,8.0,26.82,12.89,23.36,7.0,163.54,107.54,65.76
2022-01-29,Logo Template Pack,1,0,0,1,32.07,20.72,5.0,18.5,0.0,18.5,3.0,55.5,40.5,72.97
2022-01-28,Mockup Studio Kit,2,0,0,0,13.44,32.48,10.0,30.04,6.33,28.14,2.0,56.28,36.28,64.46
2022-01-30,Social Media Pack,3,0,0,1,31.15,15.17,4.0,13.95,0.0,13.95,4.0,55.8,39.8,71.33
2022-01-30,UI Component Set,4,0,0,1,30.91,50.77,12.0,46.14,0.0,46.14,3.0,138.42,102.42,73.99
2022-02-01,Graphic Bundle Pro,0,0,0,0,23.65,32.13,8.0,27.51,6.74,25.66,3.0,76.97,52.97,68.82
2022-02-04,Logo Template Pack,1,0,0,0,29.6,21.43,5.0,18.66,5.71,17.59,4.0,70.38,50.38,71.58
2022-02-04,Mockup Studio Kit,2,0,0,0,28.4,38.14,10.0,35.2,12.83,30.68,4.0,122.74,82.74,67.41
2022-02-05,Social Media Pack,3,0,0,1,32.38,16.62,4.0,14.75,0.0,14.75,2.0,29.5,21.5,72.88
2022-02-04,UI Component Set,4,0,0,0,45.21,49.05,12.0,48.09,0.0,48.09,5.0,240.45,180.45,75.05
2022-02-08,Graphic Bundle Pro,0,0,0,0,30.04,31.22,8.0,27.79,0.0,27.79,3.0,83.37,59.37,71.21
2022-02-10,Logo Template Pack,1,0,0,0,26.18,18.65,5.0,17.01,6.5,15.9,4.0,63.62,43.62,68.56
2022-02-11,Mockup Studio Kit,2,0,0,0,40.3,45.63,10.0,40.8,0.0,40.8,4.0,163.2,123.2,75.49
2022-02-12,Social Media Pack,3,0,0,1,40.01,18.92,4.0,16.36,0.0,16.36,5.0,81.8,61.8,75.55
2022-02-12,UI Component Set,4,0,0,1,41.66,40.7,12.0,43.22,5.04,41.04,6.0,246.25,174.25,70.76
2022-02-10,Graphic Bundle Pro,0,0,0,0,22.98,35.19,8.0,28.96,9.86,26.1,2.0,52.21,36.21,69.35
2022-02-11,Logo Template Pack,1,0,0,0,33.23,24.13,5.0,20.29,0.0,20.29,3.0,60.87,45.87,75.36
2022-02-16,Mockup Studio Kit,2,0,0,0,26.67,38.34,10.0,35.03,18.95,28.39,5.0,141.96,91.96,64.78
2022-02-17,Social Media Pack,3,0,0,0,31.7,18.34,4.0,15.57,0.0,15.57,2.0,31.14,23.14,74.31
2022-02-18,UI Component Set,4,0,0,0,11.58,47.26,12.0,40.6,12.96,35.34,3.0,106.01,70.01,66.04
2022-02-16,Graphic Bundle Pro,0,0,0,0,30.01,28.0,8.0,26.18,0.0,26.18,4.0,104.72,72.72,69.44
2022-02-16,Logo Template Pack,1,0,0,0,38.82,21.3,5.0,19.3,0.0,19.3,4.0,77.2,57.2,74.09
2022-02-19,Mockup Studio Kit,2,0,0,1,57.61,39.26,10.0,40.32,5.42,38.13,6.0,228.81,168.81,73.78
2022-02-19,Social Media Pack,3,0,0,1,45.8,18.68,4.0,16.59,0.0,16.59,3.0,49.77,37.77,75.89
2022-02-22,UI Component Set,4,0,0,0,38.11,43.18,12.0,43.76,11.21,38.85,6.0,233.13,161.13,69.12
2022-02-20,Graphic Bundle Pro,0,0,0,1,37.37,31.42,8.0,28.75,0.0,28.75,3.0,86.25,62.25,72.17
2022-02-23,Logo Template Pack,1,0,0,0,41.64,15.95,5.0,16.84,7.79,15.53,6.0,93.17,63.17,67.8
2022-02-25,Mockup Studio Kit,2,0,0,0,39.29,29.55,10.0,32.6,13.92,28.06,7.0,196.43,126.43,64.36
2022-02-24,Social Media Pack,3,0,0,0,14.76,13.51,4.0,12.14,5.49,11.47,2.0,22.95,14.95,65.14
2022-02-24,UI Component Set,4,0,0,0,29.17,47.13,12.0,43.98,10.09,39.54,4.0,158.17,110.17,69.65
2022-02-26,Graphic Bundle Pro,0,0,0,1,31.51,33.82,8.0,29.27,0.0,29.27,4.0,117.08,85.08,72.67
2022-02-26,Logo Template Pack,1,0,0,1,41.14,19.81,5.0,18.73,0.0,18.73,4.0,74.92,54.92,73.3
2022-02-27,Mockup Studio Kit,2,0,0,1,45.58,48.46,10.0,43.04,0.0,43.04,4.0,172.16,132.16,76.77
2022-03-03,Social Media Pack,3,1,0,0,48.07,13.79,4.0,14.28,13.94,12.29,6.0,73.74,49.74,67.45
2022-03-05,UI Component Set,4,1,0,1,33.28,54.44,12.0,48.44,0.0,48.44,4.0,193.76,145.76,75.23
2022-03-06,Graphic Bundle Pro,0,1,0,1,44.25,31.36,8.0,29.51,0.0,29.51,4.0,118.04,86.04,72.89
2022-03-04,Logo Template Pack,1,1,0,0,44.37,14.69,5.0,16.42,6.72,15.32,7.0,107.22,72.22,67.36
2022-03-04,Mockup Studio Kit,2,1,0,0,38.32,48.11,10.0,41.73,0.0,41.73,3.0,125.19,95.19,76.04
2022-03-09,Social Media Pack,3,1,0,0,47.31,15.4,4.0,15.04,0.0,15.04,4.0,60.16,44.16,73.4
2022-03-10,UI Component Set,4,1,0,0,39.85,40.84,12.0,42.93,5.28,40.66,5.0,203.32,143.32,70.49
2022-03-09,Graphic Bundle Pro,0,1,0,0,43.17,37.22,8.0,32.32,0.0,32.32,3.0,96.96,72.96,75.25
